tw_0,$0
tw_3504,"武器高級強化保護卷軸[限時1個月]"
tw_3505,"高等經驗藥水"
tw_3506,"強力裝備強化禮盒"
tw_3507,"高寶鏟"
tw_3508,"神秘禮盒"
tw_3509,"海賊骷髏"
tw_3510,"傳送鈴鐺(組隊)"
tw_3511,"傳送鈴鐺(血盟)"
tw_3512,"戰鬥大師"
tw_3513,"糖果"
tw_3514,"艾迪的包裹"
tw_3515,"淨化結晶"
tw_3516,"靈識"
tw_3517,"魔法氣息"
tw_3518,"勞華狼人的獠牙"
tw_3519,"帶著奇怪符號的資料"
tw_3520,"武器強化保護卷軸[限時1個月]"
tw_3521,"三階武器強化保護卷軸[限時1個月]"
tw_3522,"防具強化保護卷軸[限時6小時](綁定)"
tw_3523,"三階防具強化保護卷軸[限時6小時](綁定)"
tw_3524,"勞華狼人"
tw_3525,"一級空白魔法卷軸"
tw_3526,"二級空白魔法卷軸"
tw_3527,"三級空白魔法卷軸"
tw_3528,"四級空白魔法卷軸"
tw_3529,"五級空白魔法卷軸"
tw_3530,"六級空白魔法卷軸"
tw_3531,"魔法卷軸（初級治愈術）"
tw_3532,"魔法卷軸（日光術）"
tw_3533,"魔法卷軸（保護罩）"
tw_3534,"魔法卷軸（光箭）"
tw_3535,"魔法卷軸（指定傳送術）"
tw_3536,"魔法卷軸（冰箭）"
tw_3537,"魔法卷軸（風刃）"
tw_3538,"魔法卷軸（神聖武器）"
tw_3539,"魔法卷軸（解毒術）"
tw_3540,"魔法卷軸（寒冷戰憟）"
tw_3541,"魔法卷軸（毒咒）"
tw_3542,"魔法卷軸（附魔武器）"
tw_3543,"魔法卷軸（破匿之眼）"
tw_3544,"魔法卷軸（負重強化）"
tw_3545,"魔法卷軸（火箭）"
tw_3546,"魔法卷軸（影牙術）"
tw_3547,"魔法卷軸（極光雷電）"
tw_3548,"魔法卷軸（超度術）"
tw_3549,"魔法卷軸（中級治愈術）"
tw_3550,"魔法卷軸（暗盲咒）"
tw_3551,"魔法卷軸（護持）"
tw_3552,"魔法卷軸（寒冰氣息）"
tw_3553,"魔法卷軸（弱性感測）"
tw_3554,"魔法卷軸（燃燒的火球）"
tw_3555,"魔法卷軸（通暢氣脈術）"
tw_3556,"魔法卷軸（壞物術）"
tw_3557,"魔法卷軸（體力奪取）"
tw_3558,"魔法卷軸（緩速術）"
tw_3559,"魔法卷軸（岩牢）"
tw_3560,"魔法卷軸（魔法屏障）"
tw_3561,"魔法卷軸（冥想術）"
tw_3562,"魔法卷軸（縛身術）"
tw_3563,"魔法卷軸（極道落雷）"
tw_3564,"魔法卷軸（高級治愈術）"
tw_3565,"魔法卷軸（迷魅術）"
tw_3566,"魔法卷軸（聖潔之光）"
tw_3567,"魔法卷軸（冰錐）"
tw_3568,"魔法卷軸（魔力奪取）"
tw_3569,"魔法卷軸（黑暗之影）"
tw_3570,"魔法卷軸（傀儡術）"
tw_3571,"魔法卷軸（體魄強健術）"
tw_3572,"魔法卷軸（加速術）"
tw_3573,"魔法卷軸（魔法相消術）"
tw_3574,"魔法卷軸（地裂術）"
tw_3575,"魔法卷軸（烈炎術）"
tw_3576,"魔法卷軸（弱化術）"
tw_3577,"魔法卷軸（神佑武器）"
tw_3578,"神靈誓約[30天]"
tw_3579,"+6限時武器兌換券"
tw_3580,"+7限時武器兌換券"
tw_3581,"+8限時武器兌換券"
tw_3582,"+9限時武器兌換券"
tw_3583,"+10限時武器兌換券"
tw_3584,"回鍋獎券"
tw_3585,"伊薇特"
tw_3586,"極·冰霜劍士結晶"
tw_3587,"極·冰霜槍兵結晶"
tw_3588,"極·冰霜獵手結晶"
tw_3589,"極·冰霜巴風特結晶"
tw_3590,"極·冰霜女巫結晶"
tw_3591,"極·冰霜獵影結晶"
tw_3592,"極·冰霜劍士"
tw_3593,"極·冰霜槍兵"
tw_3594,"極·冰霜獵手"
tw_3595,"極·冰霜巴風特"
tw_3596,"極·冰霜女巫"
tw_3597,"極·冰霜獵影"
tw_3598,"回鍋獎券兌換券"
tw_3599,"冰霜匕首"
tw_3600,"冰霜之刃"
tw_3601,"冰霜巨劍"
tw_3602,"冰霜之矛"
tw_3603,"冰霜法杖"
tw_3604,"冰霜之弓"
tw_3605,"冰霜雙刀"
tw_3606,"冰霜手甲"
tw_3607,"冰霜之爪"
tw_3608,"+11限時武器兌換券"
tw_3609,"回鍋高級泡點筆記·一"
tw_3610,"回鍋高級泡點筆記·二"
tw_3611,"特殊泡點筆記"
tw_3612,"特殊泡點福袋"
tw_3613,"吉安娜"
tw_3614,"泰德"
tw_3615,"天選抽獎券·貳"
tw_3616,"回歸變形卷軸盒子"
tw_3617,"盾擊"
tw_3618,"薇薇安"
tw_3619,"烈炎之刃"
tw_3620,"烈炎巨劍"
tw_3621,"巴風特魔杖"
tw_3622,"惡龍之弓"
tw_3623,"巨蟻雙鐮"
tw_3624,"惡龍手甲"
tw_3625,"失去魔力的烈炎之刃"
tw_3626,"失去魔力的烈炎巨劍"
tw_3627,"失去魔力的巴風特魔杖"
tw_3628,"失去魔力的惡龍之弓"
tw_3629,"失去魔力的巨蟻雙鐮"
tw_3630,"失去魔力的惡龍手甲"
tw_3631,"不死鳥的羽毛"
tw_3632,"暗魂甲片"
tw_3633,"海王石"
tw_3634,"龍骨"
tw_3635,"黑暗源力"
tw_3636,"安格斯 [神靈武器]"
tw_3637,"體質禮盒"
tw_3638,"精神禮盒"
tw_3639,"聖·黑暗魔狼"
tw_3640,"普通祈福寶箱"
tw_3641,"祝福祈福寶箱"
tw_3642,"古代終極治癒藥劑(祝福)"
tw_3643,"終極魔能藥劑(祝福)"
tw_3644,"夾心糖(祝福)"
tw_3645,"拐杖糖(祝福)"
tw_3646,"棒棒糖(祝福)"
tw_3647,"月輝之淚(祝福)"
tw_3648,"米娜[祈福使者]"
tw_3649,"極·死亡之鐮結晶"
tw_3650,"極·死亡之鐮"
tw_3651,"沉睡之霧"
tw_3652,"追憶石"
tw_3653,"追憶結晶"
tw_3654,"高級追憶結晶"
tw_3655,"召·昂哥蜘蛛"
tw_3656,"召·變形怪"
tw_3657,"召·千夫長"
tw_3658,"召·夢魘"
tw_3659,"召·吸血鬼"
tw_3660,"召·美杜莎"
tw_3661,"召·殘暴猛虎"
tw_3662,"召·黑雷戈倫"
tw_3663,"召·雪獅"
tw_3664,"召·冰龍"
tw_3665,"學徒"
tw_3666,"盟眾"
tw_3667,"精英"
tw_3668,"守護"
tw_3669,"盟副"
tw_3670,"盟主"
tw_3671,"召喚戒指"
tw_3672,"覓獸戒指"
tw_3673,"囚獸戒指"
tw_3674,"伏獸戒指"
tw_3675,"馴獸戒指"
tw_3676,"喚獸戒指"
tw_3677,"阿爾伯特[召喚控制戒指]"
tw_3678,"覓獸碎片"
tw_3679,"囚獸碎片"
tw_3680,"伏獸碎片"
tw_3681,"馴獸碎片"
tw_3682,"喚獸碎片"
tw_3683,"防具強化卷軸(祝福)"
tw_3684,"武器強化卷軸(祝福)"
tw_3685,"蟻后巢穴"
tw_3686,"暗魂騎士團的徽章"
tw_3690,"騎士的證明（任務道具）"
tw_3691,"精靈的證明（任務道具）"
tw_3692,"法師的證明（任務道具）"
tw_3693,"王族的證明（任務道具）"
tw_3694,"騎士的證明"
tw_3695,"精靈的證明"
tw_3696,"法師的證明"
tw_3697,"王族的證明"
tw_3698,"稱號[反抗軍士兵]解鎖憑證"
tw_3699,"巴塔[道具店]的情報（任務道具）"
tw_3700,"格里拉[裝備製作]的情報（任務道具）"
tw_3701,"塔卡[倉庫]的情報（任務道具）"
tw_3702,"給斯溫的闊劍"
tw_3703,"斯溫用舊的長劍"
tw_3704,"服務生[旅店]的情報（任務道具）"
tw_3705,"賀莉[聖武]的情報（任務道具）"
tw_3706,"破碎的紅色晶石"
tw_3707,"天啟者[元素強化]的情報（任務道具）"
tw_3708,"裝著情報的盒子"
tw_3709,"情報彙總"
tw_3710,"間諜的報告書（任務道具）"
tw_3711,"神秘法師的書信（任務道具）"
tw_3712,"神秘法師的書信"
tw_3713,"特里"
tw_3714,"源金·暗"
tw_3715,"血盟資源寶箱·暗"
tw_3716,"暗魂騎士團的情報（任務道具）"
tw_3717,"達特福德農民"
tw_3718,"落魄的農民"
tw_3719,"農婦"
tw_3720,"流浪的商人"
tw_3721,"流浪漢"
tw_3722,"反抗軍士兵"
tw_3723,"防具高級強化保護卷軸[限時6小時](綁定)"
tw_3724,"稱號[領航者]解鎖憑證"
tw_3725,"領航者"
tw_3726,"領航使者"
tw_3727,"魔法娃娃禮包"
tw_3728,"高等魔法娃娃禮包"
tw_3729,"魂石板禮包"
tw_3730,"新服使者瑪蒂婭"
tw_3731,"魔法禮盒"
tw_3732,"力·破壞者項鏈"
tw_3733,"魔·破壞者項鏈"
tw_3734,"敏·破壞者項鏈"
tw_3735,"暗·破壞者項鏈"
tw_3736,"翼·破壞者項鏈"
tw_3737,"綠色碎片"
tw_3738,"藍色碎片"
tw_3739,"黃色碎片"
tw_3740,"紅色碎片"
tw_3741,"四色史萊姆盒兌換券"
tw_3742,"四色史萊姆蛋"
tw_3743,"虛空能量"
tw_3744,"綠色史萊姆"
tw_3745,"藍色史萊姆"
tw_3746,"黃色史萊姆"
tw_3747,"紅色史萊姆"
tw_3748,"傳送鈴鐺(組隊)[限時1個月]"
tw_3749,"傳送鈴鐺(血盟)[限時1個月]"
tw_3750,"四色史萊姆盒"
tw_3751,"破壞者項鏈限時兌換券"
tw_3752,"血盟成就禮盒"
tw_3753,"洛蒂"
tw_3754,"振奮脛甲"
tw_3755,"殘破的脛甲"
tw_3756,"脛甲修補材料"
tw_3757,"傑諾[無限試煉]"
tw_3758,"無限勛章"
tw_3759,"萬能藥寶盒"
tw_3760,"聖誕之星"
tw_3761,"閃耀的聖誕之星"
tw_3762,"薑餅人"
tw_3763,"約瑟夫[萬能藥嘉獎]"
tw_3764,"聖誕襪"
tw_3765,"聖誕帽"
tw_3766,"財運禮盒"
tw_3767,"消耗品禮盒"
tw_3768,"魔法禮盒"
tw_3769,"武器魔法卷軸"
tw_3770,"防具魔法卷軸"
tw_3771,"聖誕鈴鐺"
tw_3772,"武器強化保護卷軸[限時]"
tw_3773,"黃金五方鏢"
tw_3774,"幸運祝福結晶"
tw_3775,"幸運守護結晶"
tw_3776,"骰子藥水"
tw_3777,"無限原石"
tw_3778,"無限通行證"
tw_40000,"侏儒小偷"
tw_40001,"哥布林小妖"
tw_40002,"致命之蓮"
tw_40003,"德雷克僕從"
tw_40004,"士兵"
tw_40005,"入侵的侏儒小偷"
tw_40006,"入侵的侏儒"
tw_40007,"入侵的哥布林小妖"
tw_40008,"島嶼致命之蓮"
tw_40009,"霍布哥布林擾亂者"
tw_40010,"入侵的侏儒戰士"
tw_40011,"入侵的侏儒僕從"
tw_40012,"墓地之蓮"
tw_40013,"無法安息的村民"
tw_40014,"入侵的獸人戰士"
tw_40015,"入侵的獸人"
tw_40016,"被召喚的亡者"
tw_40017,"死食之蓮"
tw_40018,"Evil Watcher"
tw_40019,"入侵的哥布林"
tw_40020,"海岸霍布哥布林"
tw_40021,"入侵的沙華魚人"
tw_40022,"島嶼戈倫"
tw_40023,"小型島嶼蜘蛛"
tw_40024,"入侵的獸人召喚者"
tw_40025,"島嶼狼人"
tw_40026,"島嶼屍羅蜘蛛"
tw_40027,"島嶼昂哥蜘蛛"
tw_40028,"島嶼人狼"
tw_40029,"島嶼狼人戰士"
tw_40030,"遠征護法者"
tw_40031,"亡靈劍士"
tw_40032,"洞穴狼人"
tw_40033,"亡靈斧手"
tw_40034,"亡靈弓箭手"
tw_40035,"亡靈長矛兵"
tw_40036,"洞穴屍羅蜘蛛"
tw_40037,"洞穴戈倫"
tw_40038,"洞穴人狼"
tw_40039,"洞穴昂哥蜘蛛"
tw_40040,"亡靈法師"
tw_40041,"邪惡之眼"
tw_40042,"弱化骷髏劍士"
tw_40043,"弱化骷髏斧手"
tw_40044,"弱化骷髏長矛手"
tw_40045,"弱化骷髏弓箭手"
tw_40046,"弱化骷髏法師"
tw_40047,"人形僵屍"
tw_40048,"食屍鬼"
tw_40049,"護法者"
tw_40050,"食人魔"
tw_40051,"魯弗斯[收集]"
tw_40052,"瑪西婭[魯弗斯的助理]"
tw_40053,"新手輔助師"
tw_40054,"海倫娜[飾品商人]"
tw_40055,"食腐魔之王"
tw_40056,"地牢熊地精"
tw_40057,"骷髏劍士"
tw_40058,"骷髏斧手"
tw_40059,"骷髏長矛手"
tw_40060,"骷髏弓箭手"
tw_40061,"骷髏法師"
tw_40062,"不死劍士"
tw_40063,"不死戰士"
tw_40064,"不死守衛"
tw_40065,"不死射手"
tw_40066,"不死巫師"
tw_40067,"邪惡地獄犬"
tw_40068,"遠古將軍"
tw_40069,"遠古斧手"
tw_40070,"遠古長矛手"
tw_40071,"遠古弓箭手"
tw_40072,"遠古法師"
tw_40073,"遠古長者魔法師"
tw_40074,"守護者之眼"
tw_40075,"受詛咒的昂哥蜘蛛"
tw_40076,"受詛咒的食屍鬼"
tw_40077,"受詛咒的劍士"
tw_40078,"受詛咒的長矛手"
tw_40079,"受詛咒的弓箭手"
tw_40080,"毒刺蜘蛛"
tw_40081,"伊莉安娜[精靈晶石]"
tw_40082,"誓約書商人[封測]"
tw_40083,"遠古戈倫"
tw_40084,"應許島防衛軍"
tw_40085,"凶惡的侏儒"
tw_40086,"豺狼侵略者"
tw_40087,"熊"
tw_40088,"騎士試煉導師"
tw_40089,"王族試煉導師"
tw_40090,"精靈試煉導師"
tw_40091,"法師試煉導師"
tw_40092,"守衛-維爾"
tw_40093,"守衛-塞恩"
tw_40094,"守衛-梟風"
tw_40095,"深淵魅魔"
tw_40096,"見習暗魂騎士搜捕者"
tw_40097,"見習暗魂騎士"
tw_40098,"暗魂騎士搜捕隊隊長"
tw_40099,"暗魂騎士搜捕者"
tw_40100,"天選者[商店]"
tw_42003,"NULL"
tw_42004,"NULL"
tw_42005,"NULL"
tw_42006,"NULL"
tw_42007,"NULL"
tw_42008,"NULL"
tw_42009,"NULL"
tw_42010,"NULL"
tw_42011,"NULL"
tw_42012,"NULL"
tw_42013,"NULL"
tw_42014,"NULL"
tw_42015,"NULL"
tw_42016,"終極變形卷軸"
tw_42017,"強力解毒藥水(綁定)"
tw_42018,"解毒藥水(任務道具)"
tw_42019,"阿提拉王的追隨者銘牌(任務道具)"
tw_42020,"遠古王之權杖(任務道具)"
tw_42021,"魔力源石(任務道具)"
tw_42022,"變異者的魂晶(任務道具)"
tw_42023,"毒牙(任務道具)"
tw_42024,"被奪的貨物(任務道具)"
tw_42025,"復合礦石(任務道具)"
tw_42026,"NULL"
tw_42027,"穢石(任務道具)"
tw_42028,"影石(任務道具)"
tw_42029,"力量石(任務道具)"
tw_42030,"食人魔的心髒(任務道具)"
tw_42031,"材料(任務道具)"
tw_42032,"蟻茸(任務道具)"
tw_42033,"毒素結晶(任務道具)"
tw_42034,"NULL"
tw_42035,"蜥蜴人銘牌(任務道具)"
tw_42036,"冰之魔核(任務道具)"
tw_42037,"精靈之晶(任務道具)"
tw_42038,"精靈之晶(任務道具)"
tw_42039,"精靈之晶(任務道具)"
tw_42040,"珍珠鏟Ⅰ(任務道具)"
tw_42041,"珍珠鏟Ⅱ(任務道具)"
tw_42042,"珍珠鏟Ⅲ(任務道具)"
tw_42043,"珍珠鏟Ⅳ(任務道具)"
tw_42044,"珍珠粉(任務道具)"
tw_42045,"魔力能量寶石(任務道具)"
tw_42046,"衛兵令牌(任務道具)"
tw_42047,"羊肉(任務道具)"
tw_42048,"獸人軍團名單(任務道具)"
tw_42049,"獸人軍事布防圖(任務道具)"
tw_42050,"黑暗之晶(任務道具)"
tw_42051,"圖騰(任務道具)"
tw_42052,"珍珠(任務道具)"
tw_42053,"元素石(任務道具)"
tw_42054,"法師的玉(任務道具)"
tw_42055,"腐爛的肉(任務道具)"
tw_42056,"獸人的血(任務道具)"
tw_42057,"暗黑精靈的箭(任務道具)"
tw_43000,"初心者防具強化卷軸"
tw_43001,"初心者武器強化卷軸"
tw_43002,"初心者裝備強化魔礦石"
tw_43003,"強力邪惡者魂晶"
tw_43004,"昆蟲的唾液(任務道具)"
tw_43005,"戈倫的碎片"
tw_43006,"強力邪惡者魂晶"
tw_43007,"古戰場遺物"
tw_43008,"狼牙"
tw_43009,"破損的圖騰"
tw_43010,"圖騰"
tw_43011,"古老的圖騰(任務道具)"
tw_43012,"奧裡哈魯根"
tw_43013,"水之賢者的衣物"
tw_43014,"風之賢者的衣物"
tw_43015,"土之賢者的衣物"
tw_43016,"緋紅布匹"
tw_43017,"巨蠍的毒液"
tw_43018,"瑪娜魔石"
tw_43019,"龍鱗"
tw_43020,"騎士徽章"
tw_43021,"失去魔力的布倫丹之劍"
tw_43022,"月牙之枝"
tw_43023,"失去魔力的巴風特之杖"
tw_44000,"匕首"
tw_44001,"初心者長劍"
tw_44002,"銀制長劍"
tw_44003,"騎士之劍"
tw_44004,"精靈細劍"
tw_44005,"精鋼長劍"
tw_44006,"騎士長之劍"
tw_44007,"亞瑟王的聖劍(贗品)"
tw_44008,"反王統帥之劍"
tw_44009,"龍鱗劍"
tw_44010,"弓"
tw_44011,"初心者之弓"
tw_44012,"精靈弓"
tw_44013,"精靈長弓"
tw_44014,"敏捷精准之弓"
tw_44015,"月牙"
tw_44016,"樊迪之弓"
tw_44017,"法杖"
tw_44018,"初心者魔杖"
tw_44019,"法力魔杖"
tw_44020,"銀制法力魔杖"
tw_44021,"戰爭權杖"
tw_44022,"NULL"
tw_44023,"伊娃之杖"
tw_44024,"巴風特的詛咒"
tw_44025,"王家匕首"
tw_44026,"初心者流星錘"
tw_44027,"戰錘"
tw_44028,"NULL"
tw_44029,"鎢鋼巨斧"
tw_44030,"斬矛"
tw_44031,"獸人之矛"
tw_44032,"精靈匕首"
tw_44033,"精靈秘銀匕首"
tw_45000,"老舊的皮甲"
tw_45001,"初心者皮甲"
tw_45002,"初心者法袍"
tw_45003,"初心者盔甲"
tw_45004,"骷髏鎧甲"
tw_45005,"反抗軍鎧甲"
tw_45006,"精鋼鎧甲"
tw_45007,"騎士長鎧甲"
tw_45008,"死亡騎士盔甲"
tw_45009,"精靈秘銀鏈甲"
tw_45010,"精靈秘銀戰鎧"
tw_45011,"索羅納的法袍"
tw_45500,"老舊的皮帽"
tw_45501,"初心者皮帽"
tw_45502,"骷髏頭盔"
tw_45503,"體質頭盔"
tw_45504,"精鋼頭盔"
tw_45505,"騎士長頭盔"
tw_45506,"死亡騎士之盔"
tw_45507,"敏捷頭盔"
tw_45508,"精靈長老之盔"
tw_45509,"精靈游俠頭盔"
tw_45510,"斯韋丹之帽"
tw_45511,"恩多之帽"
tw_45512,"破損的治愈之盔"
tw_45513,"治愈之盔"
tw_46000,"老舊的披風"
tw_46001,"初心者披風"
tw_46002,"王者之風"
tw_46003,"反抗軍披風"
tw_46004,"法力披風"
tw_46005,"守護者披風"
tw_46006,"游歷者披風"
tw_46007,"騎士長披風"
tw_46008,"游俠披風"
tw_46009,"智者披風"
tw_46010,"初心者單肩披風"
tw_46500,"老舊的襯衫"
tw_46501,"初心者襯衫"
tw_46502,"魔法抗性襯衫"
tw_46503,"惡魔之衣"
tw_46504,"精靈秘銀襯衫"
tw_47000,"老舊的手套"
tw_47001,"初心者皮手套"
tw_47002,"高級皮手套"
tw_47003,"精鋼手套"
tw_47004,"敏捷手套"
tw_47005,"精靈游俠手套"
tw_47006,"騎士長護手"
tw_47007,"無畏騎士手套"
tw_47500,"老舊的皮靴"
tw_47501,"初心者皮靴"
tw_47502,"防御長靴"
tw_47503,"抵抗長靴"
tw_47504,"精鋼長靴"
tw_47505,"騎士長護腿"
tw_47506,"精靈游俠護腿"
tw_48000,"初心者圓盾"
tw_48001,"初心者大盾"
tw_48002,"骷髏盾牌"
tw_48003,"反抗軍之盾"
tw_48004,"精鋼盾牌"
tw_48005,"魔法抵御之盾"
tw_48006,"騎士長大盾"
tw_48007,"力量之盾"
tw_48501,"英雄項鏈Lv.1"
tw_48502,"英雄項鏈Lv.2"
tw_48503,"英雄項鏈Lv.3"
tw_48504,"力·英雄項鏈Lv.4"
tw_48505,"魔·英雄項鏈Lv.4"
tw_48506,"敏·英雄項鏈Lv.4"
tw_48507,"力·英雄項鏈Lv.5"
tw_48508,"魔·英雄項鏈Lv.5"
tw_48509,"敏·英雄項鏈Lv.5"
tw_48510,"力·英雄項鏈Lv.6"
tw_48511,"魔·英雄項鏈Lv.6"
tw_48512,"敏·英雄項鏈Lv.6"
tw_48513,"巴西利斯克之眼"
tw_48600,"封測紀念強者腰帶[限定]"
tw_48601,"巨人腰帶"
tw_48700,"封測紀念強者戒指[限定]"
tw_48701,"傳送控制戒指"
tw_48702,"守護者戒指"
tw_48703,"封測紀念戒指"
tw_48800,"封測紀念強者耳環[限定]"
tw_49001,"冒險者套裝"
tw_49002,"衛兵套裝"
tw_49003,"骷髏套裝"
tw_49004,"學徒套裝"
tw_49005,"精鋼套裝"
tw_50000,"紅寶石"
tw_50001,"藍寶石"
tw_50002,"綠寶石"
tw_50003,"魚人的魂晶(任務道具)"
tw_50004,"獸人召喚者的法杖(任務道具)"
tw_50005,"致命之蓮的花瓣(任務道具)"
tw_50006,"致命之蓮的花籽(任務道具"
tw_50007,"德雷克的力量結晶(任務道具)"
tw_50008,"致命之蓮的枝葉(任務道具)"
tw_50999,"NULL"
tw_51000,"不死者的魂石(任務道具)"
tw_51001,"腐肉(任務道具)"
tw_51002,"食人魔的心髒(任務道具)"
tw_51003,"骷髏骨頭(任務道具)"
tw_51004,"庫洛碎片"
tw_51005,"庫洛精華"
tw_51006,"靈魂結晶"
tw_51007,"強力解毒藥水"
tw_51999,"NULL"
tw_52000,"邪惡魂石(任務道具)"
tw_52001,"破皮革(任務道具)"
tw_52002,"歐吉的心髒(任務道具)"
tw_52003,"弱化邪惡魂晶(任務道具)"
tw_52004,"動物的骨頭"
tw_52005,"骨粉"
tw_52006,"邪惡結晶(任務道具)"
tw_52007,"強力解毒藥水"
tw_52008,"魔鬼的契約"
tw_52009,"守護證明"
tw_54999,"NULL"
tw_55000,"亡靈劍士"
tw_55001,"亡靈斧手"
tw_55002,"亡靈弓箭手"
tw_55003,"亡靈長矛手"
tw_55004,"亡靈法師"
tw_55005,"弱化骷髏劍士"
tw_55006,"弱化骷髏斧手"
tw_55007,"弱化骷髏長矛手"
tw_55008,"弱化骷髏弓箭手"
tw_55009,"弱化骷髏法師"
tw_55010,"骷髏劍士"
tw_55011,"骷髏斧手"
tw_55012,"骷髏長矛手"
tw_55013,"骷髏弓箭手"
tw_55014,"骷髏法師"
tw_55015,"不死劍士"
tw_55016,"不死戰士"
tw_55017,"不死守衛"
tw_55018,"不死射手"
tw_55019,"不死巫師"
tw_55020,"遠古將軍"
tw_55021,"遠古斧手"
tw_55022,"遠古長矛手"
tw_55023,"遠古弓箭手"
tw_55024,"遠古法師"
tw_55025,"受詛咒的劍士"
tw_55026,"受詛咒的長矛手"
tw_55027,"受詛咒的弓箭手"
tw_55028,"人形僵屍"
tw_55029,"食人魔"
tw_55030,"嗜血食人魔"
tw_55031,"食屍鬼"
tw_55032,"食腐魔"
tw_55033,"食腐魔之王"
tw_55034,"被召喚的亡者"
tw_55035,"無法安息的村民"
tw_55036,"受詛咒的食屍鬼"
tw_55037,"狂暴食人魔"
tw_55038,"黑暗骷髏劍士"
tw_55039,"黑暗骷髏射手"
tw_55040,"黑暗骷髏法師"
tw_55041,"黑暗骷髏將軍"
tw_55042,"狂暴食人魔長老"
tw_55043,"獸人僵屍"
tw_55499,"NULL"
tw_55500,"腐肉(任務道具)"
tw_55999,"NULL"
tw_56000,"見習邪惡劍士"
tw_56001,"見習邪惡斧手"
tw_56002,"見習邪惡弓箭手"
tw_56003,"見習邪惡長矛兵"
tw_56004,"見習邪惡法師"
tw_56005,"弱化邪惡劍士"
tw_56006,"弱化邪惡斧手"
tw_56007,"弱化邪惡長矛手"
tw_56008,"弱化邪惡弓箭手"
tw_56009,"弱化邪惡法師"
tw_56010,"邪惡劍士"
tw_56011,"邪惡斧手"
tw_56012,"邪惡長矛手"
tw_56013,"邪惡弓箭手"
tw_56014,"邪惡法師"
tw_56015,"精英邪惡劍士"
tw_56016,"精英邪惡戰士"
tw_56017,"精英邪惡守衛"
tw_56018,"精英邪惡射手"
tw_56019,"精英邪惡巫師"
tw_56020,"遠古邪惡將軍"
tw_56021,"遠古邪惡斧手"
tw_56022,"遠古邪惡長矛手"
tw_56023,"遠古邪惡弓箭手"
tw_56024,"遠古邪惡法師"
tw_56025,"受詛咒的邪惡劍士"
tw_56026,"受詛咒的邪惡長矛手"
tw_56027,"受詛咒的邪惡弓箭手"
tw_56028,"邪惡墮落者"
tw_56029,"歐吉"
tw_56030,"嗜血歐吉"
tw_56031,"邪惡暴徒"
tw_56032,"邪惡異變者"
tw_56033,"邪惡異變者之王"
tw_56034,"弱化的邪惡暴徒"
tw_56035,"弱化的邪惡墮落者"
tw_56036,"受詛咒的邪惡暴徒"
tw_56037,"狂暴歐吉"
tw_56038,"黑暗邪惡劍士"
tw_56039,"黑暗邪惡射手"
tw_56040,"黑暗邪惡法師"
tw_56041,"黑暗邪惡將軍"
tw_56042,"狂暴歐吉長老"
tw_56043,"邪惡獸人墮落者"
tw_57001,"娃娃：喜鵲"
tw_57002,"娃娃：飛天"
tw_57003,"娃娃：石頭戈倫"
tw_57004,"娃娃：雪人"
tw_57005,"娃娃：肥肥"
tw_57006,"娃娃：紅長者"
tw_57007,"娃娃：綠長老"
tw_57008,"娃娃：藍雪怪"
tw_57009,"娃娃：冰戈倫"
tw_57010,"娃娃：蜂女"
tw_57011,"娃娃：八戒"
tw_57012,"娃娃：艾安"
tw_57013,"娃娃：火戈倫"
tw_57014,"娃娃：虛鯤"
tw_57015,"娃娃：木靈"
tw_57016,"娃娃：火爆"
tw_57017,"娃娃：阿土"
tw_57018,"娃娃：比卡"
tw_57019,"NULL"
tw_57020,"NULL"
tw_60001,"銀箭"
tw_60002,"秘銀箭"
tw_60003,"黑色秘銀箭"
tw_60004,"奧裡哈魯根箭"
tw_60105,"泡點福袋"
tw_60106,"高級泡點福袋"
tw_60107,"泡點筆記"
tw_60108,"高級泡點筆記"
tw_60109,"娃娃體力泉水"
tw_60110,"洗煉聖水"
tw_60111,"一階魔力球"
tw_60112,"二階魔力球"
tw_60113,"三階魔力球"
tw_60114,"四階魔力球"
tw_60115,"五階魔力球"
